field,turbine,mode,power_mape,torque_mape,baseline_power_mape,samples
WF_2,28,chronological_holdout,0.22048574649044592,5.694323524372125,0.19579573221952762,600
WF_2,29,all_fit_diagnostic,0.2166792942319538,5.7029067678947065,0.2094510451508929,1999
WF_2,29,chronological_holdout,0.20197989632983812,5.663222857448265,0.1841334477471798,600
WF_2,30,all_fit_diagnostic,0.2064821713718628,5.7223169906247495,0.20231182328247216,1999
WF_2,30,chronological_holdout,0.2118792922844844,5.707983568739542,0.21950643363729128,600
WF_2,31,all_fit_diagnostic,0.22007563719981463,5.702284358107352,0.2124403624861843,1999
WF_2,31,chronological_holdout,0.22762434743596346,5.723848864767682,0.2148741561313847,600
WF_2,32,all_fit_diagnostic,0.22794391469910916,5.70397308575109,0.215598571639647,1999
WF_2,32,chronological_holdout,0.2207382838992591,5.6345979518478115,0.20328162141318362,600
WF_2,33,all_fit_diagnostic,0.21754558404057345,5.746396017153243,0.21042050856301506,1999
WF_2,33,chronological_holdout,0.21436381231577656,5.795282720947513,0.1991702138618154,600
WF_2,34,all_fit_diagnostic,0.2370795426736352,5.751749498837612,0.2204749274207863,1999
WF_2,34,chronological_holdout,0.2276718719105149,5.728198893484629,0.19922589849951902,600
WF_2,35,all_fit_diagnostic,0.19699127747470785,5.747776343595269,0.1964138091673409,1999
WF_2,35,chronological_holdout,0.1885807594187451,5.803739418391966,0.19134449854310953,600
WF_2,36,all_fit_diagnostic,0.17505780627745327,5.673330818627119,0.17427065482723186,1999
WF_2,36,chronological_holdout,0.1835216366532478,5.632564422408491,0.17514468115511073,600
WF_2,37,all_fit_diagnostic,0.21995106825092736,5.7108253768053325,0.2104984922587214,1999
WF_2,37,chronological_holdout,0.21325834901116794,5.745541179554358,0.21262784443819865,600
WF_2,38,all_fit_diagnostic,0.21688150550298763,5.7052778268281665,0.21065631860495343,1999
WF_2,38,chronological_holdout,0.22304137079772632,5.700412070192581,0.23237258646608758,600
WF_2,39,all_fit_diagnostic,0.20898648335181724,5.710098001578938,0.20120693238456444,1999
WF_2,39,chronological_holdout,0.20406125901512476,5.748764434709976,0.19150314438654847,600
WF_2,40,all_fit_diagnostic,0.19516980624126248,5.731434547429166,0.19198691335317022,1999
WF_2,40,chronological_holdout,0.18580655928367246,5.675819479944715,0.18166670305147545,600
WF_2,41,all_fit_diagnostic,0.20054858351368823,5.697547200842876,0.1950581393139941,1999
WF_2,41,chronological_holdout,0.21137179059799427,5.7593299241120945,0.20984165178464537,600
WF_2,42,all_fit_diagnostic,0.18623002100759534,5.697654530142879,0.18508673274245557,1999
WF_2,42,chronological_holdout,0.18996116361049672,5.6740240075060795,0.19201420297612065,600
WF_2,43,all_fit_diagnostic,0.216289197118572,5.711358921254908,0.20453746439773246,1999
WF_2,43,chronological_holdout,0.2195787723884948,5.68110698185358,0.22375085051072297,600
WF_2,44,all_fit_diagnostic,0.21498068209711893,5.7188822990262285,0.2062355500427153,1999
WF_2,44,chronological_holdout,0.2119254986807729,5.671095384232553,0.21302979001536215,600
WF_2,45,all_fit_diagnostic,0.22630508329472823,5.702625709368597,0.21582453071083757,1999
WF_2,45,chronological_holdout,0.21891784270809037,5.706426842017189,0.21261661720584635,600
WF_2,46,all_fit_diagnostic,0.2225784174292862,5.710406650681652,0.21118947024786422,1999
WF_2,46,chronological_holdout,0.21718247825962042,5.688669818266544,0.1895432872918415,600
WF_2,47,all_fit_diagnostic,0.2415644805086422,5.710333477994512,0.22890835172869384,1999
WF_2,47,chronological_holdout,0.2469914202669593,5.7307571780607205,0.24013902024872033,600
WF_2,48,all_fit_diagnostic,0.2169360033471174,5.685811834319938,0.20654157445578483,1999
WF_2,48,chronological_holdout,0.20245445588102728,5.590768456268667,0.16780818566060696,600
WF_2,49,all_fit_diagnostic,0.19204168080728282,5.697437820405461,0.18681648713783203,1999
WF_2,49,chronological_holdout,0.19455851891063886,5.683922921982183,0.1789170897896124,600
WF_2,50,all_fit_diagnostic,0.1883945683987856,5.711852445117013,0.18973763539745767,1999
WF_2,50,chronological_holdout,0.19894008019904164,5.70435324977596,0.20471657425625384,600
WF_2,51,all_fit_diagnostic,0.21130886347947483,5.693015441101634,0.2041926681266707,1999
WF_2,51,chronological_holdout,0.20593947124043097,5.6746393874367325,0.18550566279254727,600
WF_2,52,all_fit_diagnostic,0.21618274826405542,5.694610473107174,0.20840868675240856,1999
WF_2,52,chronological_holdout,0.2026816407292483,5.728635874585641,0.18827967114151836,600
WF_2,53,all_fit_diagnostic,0.22317424908432923,5.678424367688742,0.21083919411344185,1999
WF_2,53,chronological_holdout,0.21818147913108404,5.711710753174309,0.1981152458383748,600
